,Unnamed: 0,question_text,processed_question,cluster
3237,3237,만약 본인이 이 면접에서 최종 탈락하게 되었습니다 그랬을 경우 본인의 어떤 점이 부족해서 탈락했다고 생각하실까요,만약 본인 이 면접 최종 탈락 경우 본인 점 탈락 생각 요,2
3238,3238,어 여러 사람들과 함께 일을 하다 보면 어 갈등이 생기는 것은 불가피한 상황입니다 어 지원자님께서는 이러한 갈등 상황에서 어떻게 대처를 하시나요,여러 사람 일 갈등 것 상황 원자 갈등 상황 대처,0
3239,3239,지금 지원자께서 개발자로 입사하시는데 혹시 지원자께서 생각하시는 가장 효율적인 알고리즘과 가장 비효율적인 알고리즘이 무엇인지 저한테 말씀 좀 해주실 수 있으신가요,지금 지원 개발자 입사 혹시 지원 생각 가장 효율 알고리즘 가장 비 효율 알고리즘 무엇 저 말씀 좀 수 가요,1
3240,3240,두 사람이 파트너가 되어 함께 코딩을 하는 페어 프로그래밍을 아시죠 우리 회사 입장에서 이러한 페어 프로그래밍이 어떤 장점이 있는지 아는 대로 설명해 주세요,두 사람 파트너 코딩 페어 프로그래밍 아시 우리 회사 입장 페어 프로그래밍 장점 대로 설명,4
3241,3241,본인의 의견을 주장할 때 강하게 주장하는 편인가요 어떤 스타일로 본인의 의견을 주장하는지 궁금합니다,본인 의견 주장 때 주장 편 스타일 본인 의견 주장,4
3242,3242,어 아이패드 같이 시장에서 사랑을 많이 받고 관심을 많이 받는 제품들이 있잖아요 어 이 제품을 왜 주목하는지 그런 제품들의 특징에 대해서 말씀 부탁드릴게요,아이패드 시장 사랑 관심 제품 이 제품 왜 주목 제품 특징 대해 말씀,1
3243,3243,어 시험 기간이나 시간이 촉박한 상황에는 어 시간 관리를 하는 것이 필수적인데요 지원자님께서는 이런 시간이 촉박한 상황에 어 개인적으로 시간을 관리하는 노하우 같은 것이 있으신가요,시험 기간 시간 상황 시간 관리 것 필수 원자 시간 상황 개인 시간 관리 노하우 것 가요,4
3244,3244,평소에 개인 작업을 많이 하시는 편인지 궁금합니다 그렇다면 그렇게 많이 하시는 원동력이 무엇이라고 생각하시나요 한번 말씀해 주세요,평소 개인 작업 편 원동력 무엇 생각 한번 말씀,2
3245,3245,지금까지 살아온 자신의 인생을 뒤돌아 봤을 때 가장 후회된다고 생각하는 일이 있으십니까 있다면 어떤 일인지 한 가지 만을 꼽아서 말씀해 주시기 바랍니다,지금 자신 인생 뒤 때 가장 생각 일인 가지 꼽아 말씀 시기,1
3246,3246,최근에 재미있게 하고 있는 일이 있으신가요 어 그리고 또 그 일이 왜 재미있는지도 함께 설명해 주시면 좋겠습니다,최근 가요 또 그 왜 설명 주시,1
3247,3247,저희 일의 특성상 야근이나 잔업 외근이 많아질 수도 있는데요 지원자님은 이런 추가 근무적인 부분에 대해서도 괜찮게 생각하시나요,저희 일 특성 야근 잔업 외근 수도 원자 추가 무적인 부분 대해 서도 생각,4
3248,3248,만약 타 부서와 갈등 상황이 발생한다면 지원자님께서는 어떻게 해결하실 것인가요 상황을 가정하고 해결법을 말씀해 주시길 바랍니다,만약 타 부서 갈등 상황 발생 원자 해결 것 상황 가정 해결 법 말씀,0
3249,3249,지원자분만이 가지고 계시는 스트레스 해소 방법이 있다면 그것이 무엇인지 궁금합니다 왜 그와 같은 방법으로 본인의 스트레스를 해소하고 계신지도 같이 이야기해 주시면 좋겠습니다,원자 가지 스트레스 해소 방법 그것 무엇 왜 그 방법 본인 스트레스 해소 이야기 주시,5
3250,3250,지원자님께서는 평소에 자기의 의견을 어떻게 말씀하시는 편이신가요 의견을 주장할 때 강하게 주장하는 편이신가요 아니면 어떤 스타일로 자신의 의견을 주장하는지 말씀을 해 주시기 바랍니다,원자 평소 자기 의견 말씀 편 가요 의견 주장 때 주장 편 가요 스타일 자신 의견 주장 말씀 해 시기,4
3251,3251,만약 지원자님이 하고 싶은 직무 말고 다른 직무를 갑자기 맡게 되신다면 어떻게 하실 건가요 그래도 해당 업무를 진행하실 건가요,만약 원자 직무 다른 직무 갑자기 건가 해당 업무 진행 건가,0
3252,3252,본인의 장점과 단점은 어떤 것이 있는지 말씀해 주시기 바랍니다 그리고 지원자님께서 그것을 특화시키고 극복하기 위하여 함께 동반한 노력도 말씀해 주세요,본인 장점 단점 것 말씀 시기 원자 그것 특 극복 위 동반 노력 말씀,6
3253,3253,어 이전 직장에서 퇴사를 하시고 저희 회사에 지원을 하신 것 같은데 이전 직장에서 퇴사를 한 후 이제 퇴사한 것을 후회하시진 않으셨는지 궁금합니다 이제 있다면 후회하신 게 있으신다면 그 이유도 함께 말씀해 주시길 바랍니다,이전 직장 퇴사 저희 회사 지원 것 이전 직장 퇴사 후 이제 퇴사 것 후회 이제 후회 게 그 이유 말씀,1
3254,3254,지금 본인이 내일 죽는다는 사실을 알게 된다면 당장 무엇을 하시겠습니까 이 면접을 끝까지 계속 보시겠습니까,지금 본인 내일 사실 알 당장 무엇 이 면접 끝 계속,4
3255,3255,지원자님께서는 요즘 따로 공부하고 있는 것이 있을까요 있다면 그걸 왜 공부하는지 궁금하구요 그걸 통해서 무엇을 배웠는지도 함께 말씀해 주시겠습니까,원자 요즘 공부 것 왜 공부 통해 무엇 말씀,3
3256,3256,회사의 덕목은 무엇이라고 생각하나요 어떤 회사가 좋은 회사라고 생각하는지 말씀해 주세요,회사 덕목 무엇 생각 하나요 회사 회사 생각 말씀,2
3257,3257,지원자님은 얼마 전에 구급 대원이 주취자에게 폭행을 당해서 순직한 경험이 있다는 것을 혹시 보셨나요,원자 얼마 전 구급 대원 취 폭행 순직 경험 것 혹시,1
3258,3258,남들과는 다른 지원자님의 경쟁력을 설명해 주세요 그 경쟁력을 키우기 위해 어떤 노력을 하셨나요,남 다른 원자 경쟁력 설명 그 경쟁력 위해 노력,6
3259,3259,만약에 상사가 업무와 무관한 일을 본인에게 시키면 그것을 수행할 건가요 수행하지 않을 건가요,만약 상사 업무 무관 일 본인 그것 수행 건가 수행 건가,4
3260,3260,살면서 지금까지 가장 힘들었던 경험은 무엇이었나요 그렇다면 그것은 어떻게 극복하셨나요,지금 가장 경험 무엇 그것 극복,1
3261,3261,저희 회사에는 굉장히 다양한 계열사가 있는데 왜 해당 계열사에 지원해 주셨는지 특별한 이유가 있는지 지원자님의 지원 동기를 말씀해 주세요,저희 회사 계열 사가 왜 해당 계 열사 지원 이유 원자 지원 동기 말씀,4
3262,3262,일을 하다 보면 업무량이 과도하게 많아질 수도 있는데 그럴 때에도 잘 버틸 수 있는 자신이 있으신가요,일 업 무량 과도 수도 때 수 자신 가요,4
3263,3263,지원자분은 테스트 코드에 관해 알고 계십니까 잘 알고 계신다면 테스트 코드는 왜 짜야 하는지 왜 중요한지 자세하게 말씀해 주시기 바랍니다,원자 테스트 코드 관해 알 알 테스트 코드 왜 왜 말씀 시기,1
3264,3264,사람이 살다 보면 이런저런 실수를 많이 하게 됩니다 직장에서도 마찬가지고요 본인이 최근에 직장에서 경험했던 어 실수에 대해서 말씀해 보세요,사람 실수 직장 마찬가지 고요 본인 최근 직장 경험 실수 대해 말씀,1
3265,3265,어 커뮤니케이션을 잘 할 수 있는 본인만의 스킬이 있으신가요 있으시다면 한 번 소개해 주시길 바랍니다 어 직접 한 번 보여주셔도 좋습니다,커뮤니케이션 수 본인 스킬 가요 번 소개 직접 번,1
3266,3266,대한민국의 금융정책기관으로서 우리 신용보증기금이 호가 돼야 할 업무 영역은 무엇이라고 생각하시는지 말씀해 주시겠어요,대한민국 금융정책 기관 우리 신용 보증 기금 호가 업무 영역 무엇 생각 말씀,4
3267,3267,본인은 창의성과 팀워크 중 더 중요하다고 생 여기는 것은 무엇입니까 근거도 함께 들어서 말씀해 주세요,본인 창의성 팀워크 중 더 생 것 무엇 입 근거 말씀,2
3268,3268,글로벌 인재에게 필수적인 요소는 무엇일까요 그리고 본인은 그것을 위해서 어떤 것을 노력하셨나요,글로벌 인재 필수 요소 무엇 요 본인 그것 위해 것 노력,6
3269,3269,아이씨티 분야에 향후 전망에 대해 본인은 어떻게 생각하시는지 한번 생각해 보시고 말씀해 주시겠습니까,아이 씨티 분야 향후 전망 대해 본인 생각 한번 생각 보시 말씀,2
3270,3270,지원자님께선 지금까지 여러 대외 활동을 해 보셨을 텐데 대외 활동에서 무엇을 배웠고 또 어떤 자세로 임했는지 말씀 부탁드리겠습니다,원자 지금 여러 대외 활동 해 대외 활동 무엇 또 자세 임 말씀,1
3271,3271,지원자님께서 그동안 인생을 살아오면서 많은 갈등 상황이 발생했었을 텐데요 그중에서 가장 심각했던 갈등은 무엇이었습니까 한 가지만 골라서 설명해 주시기 바랍니다,원자 그동안 인생 갈등 상황 발생 중 가장 갈등 무엇 가지 골 설명 시기,1
3272,3272,살면서 다양한 커뮤니케이션을 경험해 보셨을 텐데요 그중에 가장 어려웠던 커뮤니케이션은 무엇이었나요 구체적으로 말씀해 주세요,커뮤니케이션 경험 중 가장 커뮤니케이션 무엇 구체 말씀,1
3273,3273,문제를 해결하는 방법에는 여러 가지가 있을 텐데요 그중에서 본인이 생각할 때 창의적으로 어떤 문제를 해결한 경험이 있으신가요 그 과정을 최대한 자세하게 설명해 주시기 바랍니다,문제 해결 방법 여러 가지 중 본인 생각 때 창의 문제 해결 경험 가요 그 과정 최대한 설명 시기,0
3274,3274,면접자님께서는 오브젝트 오리엔테이션 프로그래밍에 대해 설명해 주세요,면접 자 오브젝트 오리엔테이션 프로그래밍 대해 설명,1
3275,3275,어 다른 지원자님들에 비해 지원자님이 가진 차별성이나 장점을 어필하는 것은 굉장히 중요한데요 그런 것들을 저희에게 어필해 주신다면 어떤 것이 있으신지 말씀해 주시길 바랍니다,다른 원자 원자 차별성 장점 어필 것 것 저희 어필 것 신지 말씀,4
3276,3276,업무를 하는 중에 어 만약 상사가 하기 힘든 지시를 내린다면 어떻게 하시겠습니까 그렇게 하실 이유도 함께 말씀해 주세요,업무 중 만약 상사 지시 이유 말씀,4
3277,3277,전공 외에 자신의 실력이 수준급이 될 정도로 노력해 보신 것이 있나요 만약 있다면 전공과 관련해서 어떤 도움을 주는지 말씀해 주세요,전공 외 자신 실력 수준 정도 노력 보신 것 만약 전공 관련 도움 말씀,6
3278,3278,어 이전 직장에서 퇴사를 하신 것 같은데 혹시 그 퇴사하신 것에 대해서 후회를 하지는 않으시나요 그리고 어 회사 퇴사를 하신 후회를 하신다면 왜 후회를 하시는지도 말씀해 주시길 바랍니다,이전 직장 퇴사 것 혹시 그 퇴사 것 대해 후회 회사 퇴사 후회 왜 후회 말씀,1
3279,3279,본인의 장점과 단점을 설명해 주시고 그것을 특화시키고 극복하기 위해서 그동안 해 오셨던 노력도 함께 말씀 부탁드립니다,본인 장점 단점 설명 주시 그것 특 극복 위해 그동안 해 노력 말씀,6
3280,3280,업무를 수행하다 보면 상사와 트러블이 생길 수 있는데 어떻게 하시겠습니까 또 상사가 혼내면 기분이 나쁘시지는 않을까요,업무 수행 상사 트러블 수 또 상사 기분,4
3281,3281,시간이 남을 때 지원자님은 무슨 일을 하시나요 또한 다른 것이 아니라 꼭 그 일을 하는 이유가 있다면 함께 설명해 주실 수 있을까요,시간 남 때 원자 무슨 일 또한 다른 것 꼭 그 일 이유 설명 수,4
3282,3282,지원자분은 티씨피와 유디피에 관해서 잘 알고 계십니까 잘 알고 계신다면 티씨피와 유디피에 대해서 간략하게 설명해 주시고 그 두 개의 차이를 설명해 주시기 바랍니다,원자 티 피 유디피 관해 알 알 티 피 유디피 대해 설명 주시 그 두 개 차이 설명 시기,1
3283,3283,어 지원자님께서는 이 분야에 지원하기 위해서 어 여러 가지 노력을 하셨을 텐데요 어 구체적으로 어떤 노력을 하셨는지 어 생각나시는 대로 말씀해 주시길 바랍니다,원자 이 분야 지원 위해 여러 가지 노력 구체 노력 대로 말씀,6
3284,3284,고객님께서 우리가 제작한 홈페이지 화면이 로딩 속도가 느리다고 요청이 왔습니다 이럴 경우에 어떻게 해결할 것인가요,고객 우리 제작 홈페이지 화면 로딩 속도 요청 경우 해결 것,4
3285,3285,어 살면서 다양한 커뮤니케이션을 경험해 보셨을 텐데 그중에 가장 어려웠던 경험을 한 가지 꼽자면 어떤 경험이었는지 설명해 주시길 바랍니다,커뮤니케이션 경험 중 가장 경험 가지 꼽자 경험 설명,1
